text,hate
"eu não queria q fosse agr, e nem q acontecesse, mais aconteceu e eu vou dar tudo d mim pra dar certo.",0
"@user engraçado só reduz na mídia, aí a pessoa vai comprar e tá mais caro ou mesmo valor e quando reduz é 0,80 centavos.",0
@user only fãs,0
"shawols ricos... os da coreia. porque no br tem pobres, como eu... link",1
"meu coração transborda de felicidades, eu amo dar os presentes mais simples, e ver a felicidade no rostinho delas, eu sou tão sortuda!????",0
"quando se é acompanhante no upa se vê de tudo, desde ter que prestar socorro na rua porque teve acidente até ver óbito entrando pela porta",0
"@user como estava, também não dava né xico!? acho que isto, é uma das poucas situações onde direita e esquerda, tinham opiniões similares. o próprio bolsonaro achava um absurdo a politica anterior, e realmente era. quem aprofundar um pouquinho, vai entender que não fazia sentido. abs",0
@user já pensou amiga 30 conto uma cueca chega da vontade de chorar,0
"só quero ver meu amor logo, sério",0
"@user óbvio q vc fala 1 no nível avançado, o resto básico ou intermediário e sai por aí dizendo que fala 5 idiomas. mas tamo junto no ódio ao estado. ????",0
@user aparentemente as conversas com essas pessoas serão apagadas passados 90 dias. eu recebi uma notificação da conta de uma das minhas irmãs sobre isso hahahah,0
governo bolsonaro comprou pescoço de galinha por r$ 260 o quilo para aldeia link @user,0
merdaaaaa to assim link,0
@user tb acho! torcendo pra rolar mais algum na região aqui pertinho,0
este é o futuro: lava me 3 smart guitar incorpora todas as ferramentas que você precisa #notícias #audiovideo #este #ferramentas #futuro link,0
@user 0x42ac732cc466824919cb1a6a4e1d2b331c6726bc,0
tava pensando que fazia tempo q eu não ganhava flores e hj me deram do nada kkkk fofo,0
"e ser escondido funcionou no relacionamento por muito tempo. sabe-se la o motivo real deles terem terminado, a gente só fica especulando. obvio que ter alguém que te apoia explicitamente nos momentos é muito bom.",0
"@user só queria o print daquela não-querida comparando as audiências, pra colocar no meu fixado",0
@user @user @user abaixar artificialmente igual quando o bolsonaro abaixou na campanha dele né?,0
@user também pensei nisso,0
@user @user sim foi o que eu falei aqui semi. mas o temple em si é curtinho. link,0
@user desculpa ou de nada???? kkkk,0
meu deus eh daqui a pouco,0
"hdspm t amo tory lanez, alone at prom, mi álbum favorito ????",0
"@user pra isso que busca e apreensão do stf serve, pra alimentar de fofocas a imprensa kkkk",0
@user precisamos de victors e juízes assim jó mundo!,0
eu fiz um styro que não queria,0
@user @user mds não é possível kkkkkkkk,0
@user este bolsonaro só matou muitos dos meus parentes. tem que bota ele na cadeia mesmo,1
"@user @user @user @user é uma história muito pesada num mundo muito cruel, não é todo mundo que gostaria de ler mesmo, eu sempre recomendo por achar incrível os personagens e a trama mas tem muita coisa muito pertubadora que não é qualquer um que tem estômago",0
se não for sofrido não é vasco. mais um título pro gigantesco link,0
@user @user @user @user o problema é que o bolsonaro é um homofóbico. simples assim.,0
@user @user @user seguramente,0
yeeaaahhshshshahs link,0
@user que bonitooo,0
"se o irresponsável que ocupa a presidência do banco central, mesmo após a decisão da petrobras do fim do ppi (que irá impactar bem na inflação), continuar com essa política absurda (para dizer o mínimo) de juros escorchantes, o presidente @user deve pedir a sua demissão.",0
lula ladrão link,1
pq eu sou tão idiota???,0
umai!!??????????????? #demonslayer #kimetsunoyaiba #rengoku #rengokukyojuro link,0
cara a blake eh linda mas pelo alor de deus a lily tinha 22 anos e em nenbym momento no livro fala a ela eh brega desse jeito aqui q odio link,1
"doméstica por 47 anos e sem salário: operação flagra trabalho escravo no rs. a idosa, de 63 anos, trabalhava na família há 3 gerações e nunca havia recebido salário, nem recolhido contribuição previdenciária para a aposentadoria (uol) link",0
"@user nem todo feio, mas sempre um feio falando de alguma mina",1
"@user @user @user mano tu tem cara de trombadinha que só entra no mercado pra meter a fita. passe a fazer compras como um trabalhador comum e você vai ver a ""mentira""",1
pós banho neném link,0
já reparou? link,0
@user hahahaha demais! amo ??,0
@user isso é triste,0
"q loucura,eu tô cagando pra tu existência guria",0
@user pior que a coluna fica retinha,0
nada irá estragar meu dia,0
"@user quem manda é o alexandre. bolsonaro e lula não tem poder algum como presidente, ou seja são subserviente do stf. a suprema corte brasileira atualmente tem poder demais, e se nada for feito vai piorar.??",0
tem mulher de verdade online? #pintoawards #pintosawards #pintoaward #rabaawards #bundaawards,1
"@user @user os povos marrom tem mesmo, racismo,serem taxados de terroristas,países bombardeados, sionismo, tachados de agressivos etc",1
@user castigo do monstro,0
surto que eu vou ver o nx zero,0
@user @user óbvio que nunca vi. esporte ruim do krl kkkkkk,0
@user @user @user bando de bandido sem vergonha esse mst!,1
meu aniversário ta chegando e pela primeira vez na vida eu n quero fazer aniver pq to ficando cada vez mais velha ??,0
chupa gadaiada. como é bom ter um governo. link,1
murilo gravando clipe com a gabi versiani... mds eu acho essa mulher uma das mais lindas da vida,0
conversar com quem te faz reconhecer todo o teu valor não tem preço ????,0
tadinho ???????????? link,0
@user @user se esse brasil fosse sério mesmo o seu ídolo deveria estar na cadeia e o filho investigado até as cuecas. de catador de bostas a bilhonário. arrego.,1
entrei na fila tava 12min de espera e agora toda hora aumenta essa desgraça....,0
"@user imagino sua dúvida na hora ""será que ele vai aceitar... é r$100,00 por post""",0
@user ?????? obaaaa kkk,0
"cansada demais, esgotada em um nível que to quase coringando",0
@user só tem dois? ??,0
@user o orelhudo da sua ex sala,0
@user ahuaahuaahauahha tempão que não dou uma risada boa dessas,0
@user tá brincando?,0
"@user mas assim, não é tão novidade link",0
@user @user na cara não ??????,0
@user nao tem jeito o certo é o certo,0
"@user @user @user @user bolsonaro saiu e deixou a gasolina custando 4,80.lula entrou e ela subiu pra 6.não vou nem discutir as razões q fez a gasolina subir.a petrobrás vai continuar importando combustível e pagando em dólar sem repassar essa diferença para o consumidor. sabe quem vai pagar a diferença?",0
estou exausta.,0
"o tz mandou um verso muito pika, mas a parte do kawe e uma merda sem condições",0
4 artista ou banda foda que eu curto link link,0
perguntei pro meu amigo se uma conhecida nossa (que eu n falo mais) tinha terminado o namoro pois ele me entregou a fofoca completa com vários áudios encaminhados assim q gosto,0
esses joguinhos do ttk vo te contar viu kkkkkkkkk,0
"n tenho muita paciência, falta de consideração do crlh",0
sepaq entende agora,0
@user @user @user é mesmo irmãozão kkkk??? se tu n tiver nada a oferecer... tu vai receber um salário de miséria msm kkkk minha família nasceu pobre casa de barro... e hj tem mais do q só o suficiente pra não morrer de fome... graças ao desenvolvimento pessoal oq vc quer é ter mt sem fazer nd. ????,0
@user eu achei que era que ódio inferno,0
@user @user eu pegaria o volante pro ônibus não ficar de vela e beijar o muro,0
caralho vai se fuderrrrrrrrrrr!!!! eu tenho mto ódio de coach liberalzinho de merda q vive numa realidade paralela link,1
volta bolsonaro!! link,0
vou ficar calada.,0
@user weona felicidadess ??????,0
porra. caralho. fiquei na bad agora link,0
meu deus mano tem gente que não tem a mínima vergonha na cara mesmo,0
"escondes e a ainda mentes, o que esperar de ti?",0
mds mas o viado vir responder meus status falando q a taylor foi racista foi o auge,1
agr posso chamar ela de esquisita sem peso na consciência ??,1
"me chamaram de amargurada, vou parar de falar mal das pessoas no twt, fãs (dou um dia e meio pra descumprir com isto",0
@user ela tem 47 anos????,0
#. eu tenho ódio de quem pede interação e não responde quando recebe. cê tá achando que é o que? famoso?,0
vontade de um açaí,0
"@user quer quiser indicar nome para o stf, que vire presidente primeiro. o lula indica quem ele quiser....",1
bicha se tu quer passar por aquilo novamente é só vc falar pq vc tá pedindo por isso,1
@user box: povo do ar,0
@user kkkkkkkkk aí que ódio,0
"a força de vontade de fazer as coisas sozinho, sem motivação a não ser sair de ser por você mesmo é algo que sempre é bom quando tu consegue e o processo até chegar la não é nada agradavel.",0
‘nenhum centímetro de terra indígena’: como o governo bolsonaro agiu para cumprir promessa | por @user link via @user,0
@user mds isso tá acabando com meu psicológico tô coringando já,0
@user @user você assiste?,0
@user como é convencida.,0
"sergio moro foi acusado de parcialidade pq mantinha contato com procuradores. am inovou. obteve pra si informações que poderiam prejudicar bolsonaro e privilegiar o pt em julgamentos que ele mesmo julgou no tse. salvo melhor juízo, isso pode ser motivo para anulação do pleito. link",0
"a água foi embora e voltou na hora que ia banhar pra ir pra escola, deus conhece tua estrutura sabe oq está fazendo",0
@user seu traço é bem bonito,0
@user eu me matei eu link,0
so foda nesse cartão de crédito,0
@user ela tem cada shot maravilhoso pra revistas e não faz um parecido pra ela nos albuns link,0
"a cig chama á ""loita"" contra o acordo para o emprego de uxt, ccoo e patronal... link",0
"@user tenho sul e oeste e estarei no maracanã, chama dm",0
"meu deus, perdeu a mão demais",0
@user a gente coloca o óculos rosa e segue a vida como sempre... eu só acredito o dia que assumirem o namoro e disserem: estamos tentando pessoal... ????,0
a monitoria do jesuitas e literalmente um esquema de piramide,0
???pufpmwvmhwh2 #?? ?? 1803 a1shv 1803 ?? #?? link,0
@user quem eh ricardo???,0
@user terça feira amigo tuíta aí sobre sua vida profissional conta uma fofoca chega né,0
"segunda: chocolate com pimenta 14,2 o rei do gado 20,7 amor perfeito 22,6 vai na fé 26,1 terra e paixão 24,2 os dez mandamentos 6,5 reis 5,7 jesus 4,1 chiquititas 3,4 marisol 3,8 sortilégio 4,2 três vezes ana 4,7 a infância de romeu e julieta 6,2 poliana moça 6,2 cúmplices de… link link",0
"uma história q ninguém acredita, mas eu tenho provas: eu já fiz ligação de vídeo com o gabriel pec",0
“eu mudo” link link,0
cada humilhação que eu passo pra comprar ingressso,0
30rzqbpf,0
@user vou gemer pra vc tbm,0
"@user eu literalmente postei sobre o touch-tone telephone ser o q!cellbit teorizando eu juro q eu q vou ficar insana, eu to quase desenhando isso aaaa",0
@user @user @user o pior que ele é bom jogador. já o caio paulista se não fosse tão burro e se soubesse cruzar seria um lateral top de linha,0
gente a mão invisível do mercado acabou de pegar na minha bunda,0
"@user eu n acho q o do 5 parece o el donte, mas em personalidade o do 4 é uma versão nerfada dele, a diferença é q o nero era menos xarope e n tem cara de q peida na mão e cheira",1
@user simmm . ele é uma das razões pelas quais eu amo cinema ??,0
"@user então gestão teve a brilhante ideia de liberar um atleta p mundial na intenção de valorizar , definiu um valor mínimo baixíssimo ( ao ponto de time br pagar ) sem ele nem estrear na competição gênios dos negócios aí kkkkkkk",0
"nunca estive em tanto grupo de wpp na minha vida, eu vou ficar maluca",0
nct dream se eu passar mal a culpa é de vocês seus canalhas,0
"@user no caso gráfico não me incomoda, mas desempenho ruim fica um pouco pegado kkkkk",0
@user oi sumida!,0
"@user concordo. líder, sabe se impor, é respeitado e entende de bola. larga um estudo e uns cursos cbf na mão do cara que ctza que vinga.",0
"@user @user bolsonaro em 4 anos de mandato gastou 27 milhões no cartão corporativo e foi esculachado pelo consórcio. já o atual mandatário em apenas 4 meses gastou 12 milhões, praticamente a metade do que havia consumido o ex presidente por 48 meses. link",0
@user é um hospício ??????,1
@user que ódio desse site eu só quero ir no show do dream pra eu não me matar,0
@user ai q vontade??????????,0
"@user o cabra ser liso não é uma opção, miserável sim kkkkkk",0
@user professor h.e. akhtar electrical machines,0
@user q isso,0
@user oq q ele fez agora ?,0
@user apresentei o trabalho e fiquei com o capetinha no corpo amiga,0
eu não tinha reparado q ele tinha coberto o tigre península rip tigre península eu te adorava link,0
@user bom dia vidaaa,0
"roubaram meu celular no trabalho e eu tô só o ódio , meu telefone tem so 6 meses de uso comprei com maior luta pra vim um desgraçado desse levar assim tô mt puta ??",0
"@user quero ver a chinesa que falou merda,reclamar agora,passou vergonha",1
"@user @user olhaaaaa o chutiiiii - silveira, renata",0
@user divide com migo vou invadir sua casa,0
